city_id,region_id,name_ar,name_en
11340,6,ظهره الملاص,Dhahrah Al-Melas
11341,6,ظهره المكدر,Dhahrah Al-Mekder
11342,6,ظهره فنان,Dhahrah fanan
11343,6,محايل - القصبه,Mahaiel - AlQasba
11344,6,الحاجب,Al-Hajib
11345,6,العرقو,Al-Arqu
11346,6,الحقوين,Al Haqwin
11347,6,القناة,Al-Qanah
11348,6,الرجفه,Al-Rajfah
11349,6,شعب بن معجم,She'b bin Me'jim
11350,6,ضرك,Dark
11351,6,حقو المعش,Haqw Al-Ma'sh
11352,6,محايل - الشعبه,Muhayil - Al-Shi'bah
11353,6,المسلم,Al-Moslim
11354,6,محايل - القايم,Muhayil - Al-Qayim
11355,6,محايل - الرقبه,Muhayil - Al-Reqbah
11356,6,الشعثاء,Al-Sha'thaa
11357,6,حصن الزهاريه,Hesn Al-Zaharyah
11358,6,ظهره الخوينق,Dhohrah Al-Khuwayniq
11359,6,الطوال,Al Tewal
11360,6,محايل - قرن الماء,Muhayil - Qern Al-Maa
11361,6,العجله,Al-Ajlah
11362,6,الجدوف,Al Jadouf
11363,6,الاشراف,Al-Ashraf
11364,6,حبيل الامير,Habil Al-Amir
11365,6,الخانق,Al Khanik
11366,6,المقحومه,Al-Maqhumah
11367,6,محايل - الكدس,Muhayil - Al-Keds
11368,6,الحفه,Al-Huffah
11369,6,ريامه,Riyamah
11370,6,ظهره شداد,Dhohrah Shedad
11371,6,الفرش (الجرد),Al-farsh (Al-Jerd)
11372,6,معفل,Ma'fal
11373,6,الرادي,Al-Rady
11374,6,محايل - الحدايا,Muhayil - Al Hadaya
11375,6,شعبه الديك,She'bah Al-Dik
11376,6,الوحله,Al-Wahlah
11377,6,الحشان,Al-Hashan
11378,6,الروحاء العليا,Al-Rwhaa (the upper)
11379,6,مسنه,Masnah
11380,6,المرازه,Al-Merazah
11381,6,روحاء ال خليف,Ruhaa l Khalif
11382,6,الحضن,Alhodn
11383,6,محله دومان,mahalet Doman
11384,6,سايل,Sayel
11385,6,قرن المشبه,Qarn Al-Maeshbah
11386,6,المرابيع,Al-Marabih
11387,6,القاد الاعلى,Al-Qad (the upper)
11388,6,بارق - المصبح,Bariq - Al-Mesbah
11389,6,الزرده,Al-Zardah
11390,6,ظهره ال عوشان,Dhahrah Al Oshan
11391,6,المروه,Al-Marwah
11392,6,ترقش,Tarqesh
11393,6,الموغر,Al-Mugher
11394,6,الظهره,Al-Dhohrah
11395,6,العشاش,Al Shash
11396,6,المخرف,Al-Makhraf
11397,6,محايل - الكيله,Mahaiel - Al-Kilah
11398,6,محتره,Mahtarah
11399,6,قرن صيفر,Qarn Syfer
11400,6,محايل - الميفاء,Muhayil - Al-Mayfaa
11401,6,الحبيل,Habeel
11402,6,الرداح,Al Radah
11403,6,الماطور,Al-Matur
11404,6,الكسور,Al-Kasur
11405,6,ابو شهر,Abu Shahr
11406,6,البرود,Al Burud
11407,6,المروه,Al-Marwah
11408,6,المقنعه,Al-Meqn'ah
11410,6,الساده (الحساب),Al-Sadah (Al-Hesab)
11411,6,العين,Al Ain
11412,6,محايل - الحشه,Muhayil - Al-Hashah
11413,6,الهدباء,Al-Hedbaa
11414,6,خلفه القهبه,Khalfah Al-Qahbah
11416,6,الحبيل,Habeel
11417,6,الدمنه,Al Demnah
11418,6,الوجيد,Al Wajeed
11419,6,ام تباعه,Umm teba'ah
11420,6,جرف الوعراء,Jarf Al-Wa'raa
11421,6,الخلفه,Al-Khalfah
11422,6,لجبين,lajbin
11423,6,حوض مشيط,Hawd Mashit
11424,6,رحبه الحقو,Rahbah Al-Haqw
11425,6,الفرعه,Al Fara'
11426,6,القرن الاسعر,Al-Qarn Al-As'er
11427,6,محايل - العينه,Muhayil - Al-Einah
11428,6,القرونه,Al-Qarunah
11429,6,المصول,Al-Masul
11430,6,المتلوى,Al-Matlawy
11431,6,الحضن,Alhodn
11432,6,المروه,Al-Marwah
11433,6,المشباح,Al-Meshbah
11434,6,محايل - الريع,Mahaiel - Al-Rab'
11436,6,الحرقوف,Al-Harquf
11437,6,المحراك,Al-Mehraq
11438,6,محايل - الضبر,Muhayil - Al-Dabr
11439,6,حضن الصدر,Hodn Al-Sadr
11440,6,ابن هيف,Ibn Hif
11441,6,الخلفه,Al-Khalfah
11442,6,الصعد,Al-Saad
11443,6,محايل - الخيال,Muhayil - Al-Khayal
11444,6,قنيفذ,Qunayfidhah
11445,6,الفرعه السوداء,Al-far'ah Al-Sawdaa
11446,6,المتحصمات,Al-Motahamisat
11447,6,الكدحه,Al-Kadhah
11448,6,محايل - القتير,Muhayil - Al-Qatir
11449,6,كتف دارس,Ketf Daris
11450,6,السوده,Sawda
11451,6,المشباح,Al-Meshbah
11452,6,الشبقات,Al-Shabaqat
11453,6,لوح العصا,Luh Al-Asa
11454,6,الشبقة,Al-Shabqah
11455,6,المغيلات,Al-Moghilat
11457,6,محايل - السوداء,Muhayil - Al-Sawdaa
11458,6,الخورم,Al-Khawrem
11459,6,النبعات,Al-Nabaat
11460,6,الميفاء,Al-Mayfaa
11461,6,الملحه,Al-Malhah
11462,6,المابر,Al-Mabir
11463,6,السود,Al-Sud
11464,6,الريع,Al-Rab'
11465,6,لرين,Larin
11466,6,الصوان,Al-Suwan
11467,6,المغباره,Al-Meghbarah
11468,6,بارق - الصله,Bariq - Al-Selah
11469,6,محايل - الدغره,Muhayil - Al-Daghrah
11470,6,محايل - القعره,Muhayil - Al-Qa'rah
11471,6,اوجيد,Awjid
11472,6,المقاعد السود,Al-Maqa'd Al-Sud
11473,6,المصياد,Al-Mesyad
11474,6,لهبان والشمل,Lahban and Al-Shaml
11476,6,خلصة,Khalsah
11477,6,شعب الماغص,Shi'b Al-Maghis
11478,6,محايل - الهزم,Muhayil - Al-Hazm
11479,6,شعب عقيده,Shi'b Aqidah
11480,6,راعى ام سيال,Ra'y Umm Seyal
11481,6,قرن البطح,Qarn Al-Bateh
11482,6,قرن الصابح والولي,Qarn Al-Sabih and Al-Waly
11483,6,العقايل,Al-Aqayil
11484,6,شنقل,Shanqel
11485,6,المحجر,Al-Mehjar
11486,6,عذبه سيلان,Ezbah Silan
11487,6,القرونه (الختناء),Al-Qarunah (Al-Khatnaa)
11488,6,محايل - الغمره,Muhayil - Al-Ghamrah
11490,6,قرن صيدان,Qarn Sidan
11491,6,كدحه غلابن,Kadhah Ghilan
11492,6,ظهره الشريج,Dhahrah Al-Sherij
11495,6,خايع السويداء,Khayi' Al-Suwaydaa
11496,6,قرن هادى,Qarn Hadi
11497,6,المنضد والمعروض,Al-Manded and Al-Ma'rud
11498,6,محايل - الجوه,Muhayil - Al-Jawah
11499,6,قذل عريفط والمنقع,Qzl Arfit and Al-Manqa'
11500,6,النشمات وشعب السلم,Al-Nashmat and Shi'b Al-Salm
11503,6,وادى موشاع,Wadi Mosha'
11505,6,شعب نقعاء,Shi'b Naq'aa
11506,6,ريع الكلبه,Rib' Al-Kalbah
11507,6,وادى الرجعاء (الرجعان),Wadi Al-Raj'aa (Al-Raj'an)
11508,6,محايل - الخايع,Mahaiel - Al-Khyi'
11509,6,محايل - الخزان,Muhayil - Al-Khazan
11510,6,صخل,Sajl
11511,6,الكسر,Al-Kesr
11512,6,الاسد,Al-Asad
11513,6,الزمرة,Al-Zumrah
11514,6,الوسيع,Al-Wasi'
11515,6,محايل - الحنكه,Muhayil - Al-Hankah
11516,6,خب خرجان,Kheb Kherjan
11517,6,ابن عبيدي,Ibn Obaidy
11518,6,محايل - الربض,Mahaiel - Al-Reed
11519,6,الجهايف,Al-Jahayif
11520,6,قرن القره,Qarn Al-Qarrah
11521,6,محايل - الجرد,Muhayil - Al-Jard
11522,6,افق,Ofuq
11523,6,فالق المسلمة,Faliq Al-Maslamah
11524,6,الشريج,Al-Sherij
11526,6,الحمة,Al-Hamah
11527,6,ذى الملاصى,Zi Al-Milasy
11528,6,محايل - سقامه,Muhayil - Saqamah
11529,6,الاشداف,Al-Ashdaf
11530,6,نجد (وجه نجد),Najd (Walh Najd)
11531,6,سبلة الحليفة,Sablah Al-Halifah
11533,6,وحامر,Hamer
11534,6,الحرشاء,Al-Harshaa
11537,6,قرن العجمه,Qarn Al-Ajmah
11539,6,ثماخ,Themakh
11542,6,حبيل خبة,Hobayl Khibah
11544,6,قوله,Qawlah
11545,6,ظهره نحيان,Dhahrah Nihyan
11548,6,وادي حمراء,Wadi Hamraa
11552,6,الكيله,Al-Kilah
11557,6,رجال ألمع - المشبه,RijalAlmaa - Al-Meshbah
11558,6,محايل - الشق,Muhayil - Al-Shiq
11562,6,الوقيع,Al-Waqi'
11564,6,المجممه,Al-Majmamah
11565,6,خثل,Khathl
11567,6,ظهرة دندن,Dhahret Denden
11568,6,الفرعه,Al Fara'
11570,6,ابن شاطيه,Ibn Shatiyah
11571,6,معصم,Me'sam
11572,6,ماطر,Matir
11573,6,المجدر,Al-Majder
11574,6,المسلمة,Al-Maslamah
11575,6,الرقشات,Al-Raqshat
11576,6,المقسم,Al-Maqsam
11577,6,العيده,Al-Abdah
11578,6,محايل - عجاور,Muhayil - Ajawer
11579,6,الغشية,Al-Ghashyah
11580,6,مرر,Marr
11581,6,الغليفاء,Al-Ghalifaa
11582,6,وتران,Watran
11583,6,الصلقه,Al-Salqah
11584,6,عشره,Ishrah
11585,6,ذى ام سلب,Zi Umm Salb
11586,6,رجم,Rajm
11587,6,اللفايج,Allafayij
11588,6,صخد,Sakhd
11589,6,الصقل,Al-Saql
11590,6,قرية وادي عرم,Wadi Arm Village
11591,6,نقيل ال راشد (النقين),Naqil Al-Rashid
11592,6,بعرور,Ba'rur
11593,6,كراثة,krathah
11596,6,اثايب,Athayib
11597,6,الهيل,Al Heel
11598,6,رندد,Randd
11599,6,ال ناهيه,Al-Nahyah
11601,6,ضمو,Damu
11602,6,ريمه,Reemah
11603,6,ذى الثوعه,Zi Al-Thaw'ah
11604,6,جمه,Jammah
11605,6,خمرين,Khamrin
11606,6,السعاده,Al-S'adah
11607,6,محايل - الدبوب,Mahaiel - AlDaboub
11608,6,المقابير (معرفن),Al-Maqabir (Me'rfin)
11609,6,محايل - النشيم,Muhayil - Al-Nashim
11610,6,حضن زهير,Hodn Zohayr
11611,6,شعبة الضباء,Shibah Al-Dibaa
11612,6,ذي الجنين,Zi Al-Janin
11613,6,وريثه,Warithah
11614,6,طيب الاسم,Tib Al-Esm
11615,6,العجعوج,Al-Aj'uj
11616,6,الشط,Al-Shat
11617,6,محايل - العجمه,Muhayil - Al-Ajmah
11618,6,ذي يبرن,Zi Yebrin
11619,6,قرين,Qarin
11620,6,البدله,Al-Badlah
11621,6,وادى الواشل,Wadi Al-Washil
11623,6,خميس مطير,Khamis Matir
11625,6,الساهديه,Al-Sahdiyah
11626,6,المطلع,Al-Matla'
11627,6,شعب الحجاريه,Shi'b Al-Hejariyah
11628,6,بلدعامر,Bald Amer
11630,6,بحران,Bahran
11631,6,المربوظه,Al-Maryudhah
11633,6,شعب سالم,Shi'b Salem
11634,6,محايل - الرماده,Muhayil - Al-Ramadah
11635,6,مدسوس,Madsus
11637,6,شعب شايع,Shi'b Shayi'
11638,6,القواعد,Al-Qwa'id
11639,6,الفاضيه,Al-Fadyah
11642,6,محايل - القراه,Muhayil - Al-Qarah
11643,6,القرن الابيض مع الظهره,Al-Qarn Al-Abyad with Al-Dhurah
11646,6,القفيل,Al-Qafil
11647,6,الفي,Al-Fy
11648,6,اثعاب,Ath'ab
11649,6,الشرف,Al-Sharaf
11650,6,العتبه,Al-Atbah
11651,6,محايل - العروض,Muhayil - Al-Arud
11653,6,الزرائب,Al-Zaraeb
11654,6,فلقاه,Falqah
11659,6,الضحى ال شيخ,Al-Duha Al Sheikh
11660,6,القريات,Qurayyat
11661,6,المشبه,Al-Meshbah
11662,6,ال جويهم,Al Juehim
11663,6,المسلمه,Al Maslamah
11665,6,حصن القرن,Hisn Al-Qarn
11672,6,الحبيل,Habeel
11676,6,محايل - الغرابه,Muhayil - Al Gharabah
11680,6,العراضه مع ظهرة العرافه,Al-Aradah with dhahrah Al-Arafah
11682,6,الظهره,Al-Dhohrah
11683,6,الشواطى,Al-Shawaty
11684,6,الظهره مع الخشره,Al-Dhuhrah with Al-Khashrah
11685,6,البازم,Al-Bazim
11692,6,المروه,Al-Marwah
11693,6,حقو سيال,Haqw Siyal
11694,6,صمعه,Sam'ah
11695,6,الظهارين,Al-Dhaharin
11696,6,حوض مريع,Hawd Marba'
11697,6,الصيهدان,Al-Sahidan
11698,6,محايل - الخضراء,Mahaiel - AlKhadrah
11700,6,حصن الضبره,Hisn Al-Dabrah
11701,6,الصدعاء,Al-Sad'aa
11703,6,ال مفلح,Al-Meflih
11704,6,محايل - العشه,Muhayil - Al-Oshah
11706,6,محايل - الضحى,Muhayil - Al Duha
11708,6,الحضن,Alhodn
11711,6,محايل - القابل,Muhayil - Al-Qabil
11714,6,الرفرفه,Al-Rafrafah
11715,6,نجد ال سعيدان,Najd Al Sa'idan
11716,6,الحبيل,Habeel
11717,6,القرن مع القصبه,Al-Qarn with Al-Qasbah
11718,6,الدخايل ال ساريه,Al-Dakhayil Al Sariyah
11720,6,الخشم,Al Khashm
11724,6,العصماء,Al Asmaa
11725,6,محايل - الخطيم,Muhayil - Al Khatim
11727,6,الغرايب,Al-Gharayib
11729,6,الحرقاء,Al-Harqaa
11730,6,الرهاى,Al-Rahay
11733,6,البتيله,Al-Batilah
11734,6,عمير,Omair
11735,6,المخاريق,Al-Makhariq
11736,6,العصاى باللسمر,Al-Asay Bel Somr
11737,6,المنظر,Al-Mandher
11738,6,القراه,Al-Qarah
11740,6,ام زريبه,Umm Zaribah
11741,6,الشاهق,Al-Shahiq
11742,6,القصبه,Al Qasba
11743,6,محايل - العسف,Muhayil - Al Asf
11744,6,محايل - الرجمه,Muhayil - Al-Rajmah
11746,6,العصاى باللحمر,Al-Asay Bel Homr
11747,6,النصب مع الجميمه,Al-Nasb with Al-Jamimah
11748,6,قراه ال مكثر,Qrah Al Mekthir
11750,6,الربض,Al-Reed
11752,6,محايل - القرن,Muhayil - Al-Qarn
11753,6,ال سوبه,Al Subah
11754,6,فراع,Fara'
11755,6,ظهره ام ظرفه,Dhohrah Umm Dharfah
11757,6,الظهرين,Al-Dhohrin
11758,6,الطرف,Al Taraf
11763,6,البو,Al-Bu
11765,6,العرشان مع الهديه,Al-Arshan with Al-Hadiyah
11770,6,الرحاب,Al Rehab
11771,6,ظهرة الغيل,Dhohrah Al-Ghiel
11772,6,المطارق,Al-Matariq
11773,6,البارك,Al-Barik
11774,6,الرهوه,Ar Rawh
11775,6,محايل - الحدب,Muhayil - Al Hadb
11777,6,القزعه,Al Qaz'a
11778,6,ظهرة القزعه,Dhohrah Al-Qadh'a
11780,6,الحيارى مع المشياح,Al-Hayara with Al-Meshyakh
11781,6,ظهرة العسف (الجردان),Dhuhrah Al-Asf (Al-Jerdan)
11782,6,حاجب ال صناي,Hajib Al Sanay
11783,6,قرن الغرابه (جرجره),Qarn Al-Gharabah (jarjarah)
11784,6,المديد,Al-Madid
11786,6,ذي صلب,Zi Solb
11788,6,محايل - صعبان,Muhayil - Sa'ban
11789,6,غالب,Ghalib
11790,6,عتيمان,Otayman
11791,6,محايل - السرب,Muhayil - Al-Serb
11797,6,عيناء,Ainaa
11800,6,محايل - القهيبات,Muhayil - Al-Qahibat
11801,6,محايل - الحجفار,Muhayil - Al-Hajfar
11802,6,القايم,Al-Qayim
11803,6,القف,Al-Quf
11804,6,القروى (قرن ام صياد),Al-Qarwy (Qarn Umm Sayad)
11806,6,الحبيب بنى ذيب,Al-habib Bni Zeib
11807,6,محايل - الدخال,Muhayil - Al-Dekhal
11808,6,خشعان,Khash'an
11809,6,جعفر,Ja'far
11810,6,محايل - الجندله,Muhayil - Al-Jandalah
11811,6,محايل - الحثام,Mahaiel - Al-Hatham
11813,6,محايل - المليحه,Muhayil - AlMalaiha
11814,6,وادي حموان,Wadi Hamwan
11815,6,محايل - المجمعه,Muhayil - Al-Majma'ah
11816,6,المقر,Al-Maqr
11817,6,بليعين,Bali'in
11818,6,مريكه,Marikah
11819,6,حصيان,Hesyan
11820,6,الكدحه,Al-Kadhah
11821,6,الدبوب,Al Daboub
11823,6,حميد,Hamid
11824,6,المثمله,Al-Mathmalah
11825,6,الحجناء,Al-Hajnaa
11826,6,المعروض,Al-Ma'rud
11827,6,العدن,Al-Adn
11828,6,منصاب,Mensab
11829,6,المغيمر,Al-Maghimer
11830,6,اجيده,Ajidah
11831,6,الشغيبى,Al-Sheghiby
11832,6,سكيبه,Sakibah
11833,6,وادى سلوب,Wadi Salub
11834,6,بارق - سيلان,Bariq - Sielan
11835,6,محايل - زعبان,Muhayil - Za'ban
11837,6,ام سيال (وادي سيال),Umm Seyal (Wadi Seyal)
11839,6,محايل - القلاله,Muhayil - Al-Qalalah
11841,6,محايل - جوهره,Muhayil - Jawhrah
11842,6,آل خليف,Al Khalifa
11843,6,وادى حبطن,Wadi Hebtin
11844,6,ال حنيش (ال ذيب),Al-Hanish (Al Zib)
11845,6,شوقه,Shawqah
11846,6,البرك - الحثام,AlBirk - Alhitham
11847,6,حويمه,Hawaymuh
11849,6,المنضده,Almandaduh
11850,6,حاجب مقبول,Hajib Maqbul
11851,6,الدفنه,Aldafnuh
11852,6,حثام الدراشيب,Hatham Aldarashib
11853,6,الحوى,Alhuaa
11854,2,الزور,Alzuwr
11856,1,الثويريه,Althawayriuh
11857,1,ساقى الناهض,Saqaa Alnnahid
11858,1,البديع,Al-Badey
11859,1,عيون الافلاج,Euyun Alaflaj
11860,1,الافلاج - الروضه,Al Aflaj - Al Raudah
11861,1,الصغو,Al Saghw
11862,1,مروان,Marwan
11863,1,هجرة الرفايع ومحطة بنزين,Hijrat Alrafayie and Bnzyn Station
11864,1,الرزيقيه,Alraziqayuh
11865,1,سويدان,Swedan
11867,1,العجليه,Aleijlayh
11868,5,الخفجي,Al Khafji
11870,5,السفانيه,As Saffaniyah
11872,5,تناقيب,Tanaqib
11873,5,هجرة البجسه,Hijrah Al Bagsah
11875,4,القرين,Alqarin
11877,4,رياض الخبراء,Riyadh Al Khabra
11878,4,النفيد,Alnafid
11880,4,الخبراء والسحابين,Alkhubara' Wal Sahabeen
11881,4,السحابين,Alsahaabin
11882,4,عيون الجواء,Euyun Aljawa'
11886,1,الدوادمي - الريان,Ad Duwadimi - Al Ryan
11887,1,الناشريه,An-Nashyryah
11888,4,دخنة - ام طليحه,Duhknah - AmTalihuh
11889,4,الملقاء,Almilqa'
11890,4,دخنة,Dakhnh
11891,4,فيضة دخنه,Fidat Dakhnih
11892,4,مزارع فيضة دخنه,Farm of Fidat Dakhnah
11894,4,حريفيات درعه,Harifiat Dareih
11895,4,غراب,Ghurab
11896,4,مزارع طلابة,Farm of Tallaba
11897,4,مفرق الشبيكيه,Mfriq Alshabikiih
11898,4,المحبر ومزارعها,Almuhabir and Farmsa
11899,4,سبيله,Sabilih
11900,4,الرس - الخريشاء,Ar Rass - Alkharisha'
11901,4,الدحله,Aldahluh
11902,4,الدوادمي - الغيدانيه,Ad Duwadimi - Alghidaniuh
11903,4,الشبيكيه,Alshabikiuh
11905,4,الروضتين,Alrawdatayn
11906,4,مزارع الوسيطاء,Farm of Alwasita'
11907,4,أم ردهه,Am Radahuh
11908,4,فياضه ومزارعها,Fiadh and Farmsa
11909,4,مبهل,Mubahil
11910,4,الحجره,Alhijruh
11911,4,القهيبيه,Alqahibiuh
11912,4,ابونخله,Abwnkhlh
11913,4,ام غلس,Am Ghalas
11914,4,النبهانية,Alnabhaniyah
11916,4,ثادج,Thadij
11917,4,ثويدج,Thawayadaj
11919,4,الناصفه,Alnnasifuh
11921,4,النبهانية - فرده,An Nabhaniyah - Faradah
11922,4,الظفيري,Aldhafiri
11923,4,الشهباء,Alshuhaba'
11924,4,جدعاء,Jadea'
11925,4,المشنيه,Almashnih
11927,4,اللغفيه,Allaghafih
11929,4,البتراء,Albitra'
11931,4,عطاء,Eata'
11932,4,عطي,Eati
11934,4,الصويتيه,Alsuwitiuh
11935,4,الاسامر,Alasamr
11936,4,النبهانية - الحماده,An Nabhaniyah - Alhimaduh
11937,4,الصلبيه القديمة,Alsalabayuh Alqadima
11938,4,البسيتين,Albasiatayn
11939,4,ركدان,Rakdan
11940,4,الحفنه,Alhafnuh
11941,4,الحارة الغربية,Alharat Algharbia
11942,4,القصيم - الطراق,Al Qassim - Altiraq
11943,4,عيون الجواء - مشرفه,Uyun Al Jiwa - Masharifuh
11944,4,مقطع صاره,Muqtae Sarih
11945,4,فيضه بن حميد,Fidah Bin Hamid
11946,4,كبد,Kabad
11947,4,المخرم,Almakharam
11949,4,قليب الترمس,Qalib Altaramus
11950,4,حماده الترمس,Hamaduh Altaramus
11951,4,القوارة,Alqawaruh
11955,4,خريمان الاشقر,Khariman Alashqr
11956,4,الخرماء الجنوبية,Alkhurama' Aljanubia
11957,4,المذنب - ساموده,Al Midhnab - Samudh
11958,4,الربيق,Alrabiq
11959,4,العمار,Aleamar
11961,4,الكدادية,Alkadadia
11962,4,المدرج,Almudarij
11964,4,محير الترمس,Mahiir Altaramus
11965,4,شرى,Sharaa
11966,4,الهبيريه,Alhabiriuh
11967,4,عزيزه الترمس,Eazizuh Altaramus
11968,4,الخفيات وتشمل حاره العنوز,Alkhafayat Watashmal Harah Aleunuz
11969,4,قصيباء الجديده,Qasiba' Aljadidih
11973,4,قريه ومزارع ابو حمرة,Qarih WaFarm of 'Abu Hamra
11974,4,البطاح,Albitah
11975,4,الرسيس,Alrasis
11976,4,الشعيفانيه,Alshaeayfaniuh
11977,4,الخشيبي,Alkhashibi
11979,4,حليسه ومزارعها,Halaysah and Farmsa
11981,4,سمحه ومزارعها,Samahah and Farmsa
11983,4,قصرابن عقيل,Qasirabin Eaqil
11984,4,خشيبى الحضر القديم,Khashibaa Alhudar Alqadim
11985,4,العرداء,Aleurda'
11987,4,روضة الحزم,Rawdat Alhizm
11989,4,المهاش المحمديه,Almahash Almuhamadayuh
11990,4,القصيم - الثامريه,Al Qassim - Althaamiriuh
11991,4,الرفيعه ومزارعها,Alrafieuh and Farmsa
11992,4,حي الجامعية,Hayi Aljamieia
11993,4,الجردانية,Aljurdania
11994,4,مزارع القوعي,Farm of Alqaweii
11995,4,القوعي,Alqawei
11996,4,الدليمية,Aldalimih
11998,4,دريميحه,Drimihuh
11999,4,دريميحه الشماليه,Drimihuh Alshamaliuh
12000,4,الرفايع والطرفيه,Alrafayie Waltarfayuh
12004,4,شعب الحمر,Shaeb Alhumur
12005,1,الشيحيه,Alshiyhiuh
12006,1,الحاضرية,Alhadiria
12007,4,الضبعيه,Aldabeih
12008,4,بدائع الضبعيه,Badayie Aldabeih
12009,4,الرضم,Alradam
12010,4,الصيديه,Alsaydiuh
12011,4,الشمطاء,Alshamata'
12012,4,القاعيه,Alqaeih
12013,4,ام سلمه,Am Salamah
12014,4,بدائع الحمائين,Badayie Alhamayiyn
12015,4,سدحه,Sadahah
12016,4,الرفايع النجج,Alrafayie Alnajaj
12017,4,المندسه,Almandisuh
12018,4,بدره وام خط,Badarih Wa'Um Khatun
12019,4,بدائع ريمان الشمالي,Riman
12020,4,الرئيسيه والصالحيه,Alrayiysiuh Walsaalihih
12021,4,روضه ريمان,Ruduh Riman
12022,4,حماده حسلاء,Hamaduh Husala'
12023,4,ابو طريفه,Abu Tarifuh
12024,4,مشرفة ريمان,Mashrifat Ryman
12025,4,حماده نجخ الشمالي,Hamaduh Najakh Alshamalii
12026,4,نجخ الجنوبي,Najakh Aljanubi
12027,4,ام سلم,Am Salam
12028,4,ابو نخيل,Abu Nakhil
12031,4,النخيلة,Alnakhila
12032,4,العاقر,Aleaqir
12034,4,ضرية - الظاهريه,Dariyah - Aldhaahirih
12035,4,فيضه الريشيه,Fiduh Alriyshiuh
12036,4,محامة الهجره,Muhamat Alhijarih
12037,4,بدينه,Bdinih
12039,4,رشيده,Rashiduh
12041,4,صعينين,Saeinin
12042,12,المندق,Al-mandaq
12045,12,ام عمر,Umm Omar
12053,12,القبل,Al-Qobal
12054,12,الرخيله,Al-Rakhilah
12061,12,قرن ابوالحشحاش والردمه,Qarn Abo Al-Hashhash and Al-Radmah
12062,12,غدي العياش,Ghady Al-Ayash
12063,12,الزرقان والحصنين,Al-Zarqan and Al-Hesnayn
12064,12,ال عيفه,Al Eifah
12065,12,رمس والدولان,Rams and Al-Doulan
12066,12,المندق - الحبشه,Al Mandaq - Al-Habshah
12067,12,الريحان,Al-Rihan
12068,12,بدادا,Badada
12069,12,ال نعمه,Al Ne'mah
12070,12,العدفه,Al-Adfah
12071,12,الكاحله,Al-Kahilah
12072,12,الحراء,Al-Haraa
12073,12,دوس بني فهم (بني يزيد),Bani Yazid
12074,12,الحوشبيه,Al-Houshbiyah
12075,12,المندق - الحصحص,Al Mandaq - Al-Hashas
12077,12,حضوه,hadwah
12078,12,الكورس,Al-Kurs
12080,12,قريده والقعره,Qaridah and Al-Aqrah
12081,12,زعنه,Za'nah
12082,12,الوكف,Al-Wakf
12083,12,عمضان,Emdan
12084,12,القامه,Al-Qamah
12085,12,الهده,Al-Heda
12086,12,الغرير,Al-Gharir
12088,12,برحرح السوق والجحاف,Barahrah Al-Souq and Al-Jehaf
12089,12,الهره,Al Harrah
12090,12,القعره,Al-Qa'rah
12091,12,المقارنه,Al-Moqaranah
12092,12,قرا الظهر,Qera Al-Dhohr
12093,12,العشوه,Al-Ashwah
12094,12,الصماء,Al-Samaa
12095,12,السلاطين ودليم,Al-Slatin and Dalim
12096,12,الكاحدين,Al-Kahdin
12097,12,غرابه,Gharabah
12098,12,سيحان,Sihan
12099,12,المندق - الثوده,Al Mandaq - Al-Thawdah
12100,12,القري - العرقين,Al Qari - Alerqain
12101,12,ابن عرد الغربة,Ibn Erd al-Ghorbah
12102,12,الحبوا,Al-Habwa
12103,12,العراق والحويه,Al-Iraq and Al-Hubah
12104,12,الفصيله وال مسعود,Al-Fasilah and AL Masoud
12105,12,الوهسه والقناه,Al-Wahsah and Al-Qanah
12106,12,الخاجه,Al-Khajah
12107,12,الحدبان,Al Hadban
12108,12,ظهرالقرى,Dhahr Al-Qora
12109,12,الفارعه,Al Fara'ah
12110,12,العذبه,Al-Azbah
12111,12,الجبور,Al-Jabur
12112,12,مدهاس,Medhas
12114,12,السحير,Al-Sahir
12115,8,افيعيا,Afyeia
12116,8,ام قويفات,Umm Quayfat
12117,8,بدايع الدفينة,Badayie Aldafina
12118,8,الدفينة,Aldafina
12119,8,ضرغط,Darghat
12120,8,الطنيب,Altanib
12121,8,وسعة ام قذلة,Wasaeat Umm Qadhala
12123,8,المصع,Almasaeu
12125,8,انبوان,Ainbiwan
12126,8,العكيفيه,Aleakifiuh
12127,8,بدائع معيلي,Badayie Mueili
12129,8,الحوصه,Alhawsuh
12130,8,العاند,Aleanid
12131,8,العطيفيه,Aleatifiuh
12132,8,بدائع الفقي,Bdayie Alfqyi
12135,8,دحوة الضغن,Dahwat Aldaghn
12136,8,الشعيلا,Alshaeila
12137,8,الفقي,Alfqy
12138,8,بعيجان,Bieayjan
12139,8,أم عرنه,Umm Earanah
12140,8,دحله الزبد,Dahlah Alzabad
12141,8,الشقران,Alshuqran
12142,8,القهد,Alqahd
12143,8,فيضه الاشهب,Fiduh Alashhab
12144,8,بدائع العمير,Badayie Aleamir
12145,8,الفجه,Alfaja
12146,8,المحجره,Almuhjaruh
12147,8,ضريغط,Daright
12148,8,ام العمر,Umm Aleumr
12149,8,الوسيطا (وسيطاء الحسو),Alwasita (Wsyta' Alhusw)
12150,8,الصخنه,Alsakhnuh
12151,8,أنبوان - البحره,Anbouan - Albahruh
12152,8,الحميمه,Alhamimuh
12153,8,محير الميركه,Muhir Almirikih
12156,8,السناف,Alsanaf
