district_id,city_id,region_id,name_ar,name_en
13534,9699,6,اكرم,Akram
13535,2519,6,عازب,Azib
13536,2518,6,صقره,Saqrah
13537,2558,6,ابو شوك,Abu Shouk
13538,2576,6,ال صيافه وال قبان,Al-Sayafah and Al Qiban
13539,2584,6,العينه,Al-Einah
13540,9646,6,المنقلع,Al-Monqali'
13541,2583,6,القرى,Umm Al-Qura
13542,2573,6,القريه,Al-Qaryah
13543,9740,6,الحاجب,Al-Hajib
13544,9608,6,ال الصناع,Al Al-Sena'
13545,2589,6,حضن البر,Hodn Al-Ber
13546,9714,6,القطعاء,Al-Qat'aa
13547,9671,6,وادى العين وال سلطان,Wadi Al-Ein and Al Sultan
13548,9612,6,فارعه,Far'ah
13549,2564,6,ظاهر خميس,Dhaher Khamis
13550,9629,6,ال حطام,Al-Hitam
13551,9622,6,ال مفرج,Al Mefrij
13552,2567,6,شعبه البطحاء,Shi'bah Al-Abthaa
13553,9694,6,الجاره,Al-Jarah
13554,2516,6,ال مستور,Al Mastour
13555,9688,6,حظا (حلة شرفية),Hadha (Hellah Sharafiyah)
13556,9651,6,الاثبات,Al-Athbat
13557,2503,6,حله العامشه,Halah Al-Amshah
13558,9736,6,ال زامل (الكدوه),Al Zamel (AL-Kadwah)
13559,2596,6,حضر(خضر),Hedr
13560,9610,6,ال غزاله,Al-Ghazalah
13561,2555,6,حضن المرتفعه,Hodn Al-Mortafi'ah
13562,9675,6,حلة الفقير,Helah Al-Faqir
13563,18398,6,مدار,Madar
13564,2543,6,السويدا,Al-Swida
13565,9596,6,الشبارق,Al-Shabariq
13566,9615,6,الجعادبه,Al-J'adibah
13567,9723,6,ذرنا,Zarna
13568,3199,6,ال جحدل,Al Jahdal
13569,3171,6,آل حمران,Al Hemran
13570,3259,6,ال سارعه (ال فايع),Al Sare'ah (Al fayi')
13571,3282,6,ال نمر,Al Nemr
13572,3230,6,ام راكه,Umm Rakah
13573,4195,6,تكامه,Tokamah
13574,3075,6,حمرة الجنونية,Homrah Al-Janubiyah
13575,3258,6,ال عازب,Al Azib
13576,3280,6,ال الخلف,Al Al-Khalf
13577,3107,6,العطفه,Al-Atfah
13578,3188,6,الكردم,Al Kardem
13579,6012,6,وادى ذهب,Wadi Zahb
13580,3077,6,سحب,Sahb
13581,3045,6,وادي مهرة,Wadi Mohrah
13582,3268,6,آل عبيديه,Al Obaydiyah
13583,3200,6,ال عطيف وال ظالم,Al-Mahafidh
13584,3020,6,اللحجه اليسرى,Allahjah Al-Yosra
13585,6074,6,ضور الجراعه,Dur Al-Jara'ah
13586,3159,6,ال قرعه (الصحن),Al Qar'ah
13587,3165,6,المحزمه,Al-Mehzemah
13588,3129,6,ال مرفاع,Al Merfa'
13589,3082,6,القائمه ( الشبهاني ),Al-Qaemah (Al-Shabhany)
13590,3246,6,ال بلحى,Al Belhy
13591,3210,6,هجره المناديه,Mirah Al-Monadiyah
13592,3023,6,القائمه,Al-Qaemah
13593,3065,6,وادى متيه,Waldi Matyah
13594,3047,6,المخورمة,Al-Makhormah
13595,3239,6,ال بوعريج,Al Bu'erij
13596,3021,6,اهل البلاد,Ahl Al-Bilad
13597,3256,6,المسافره,Al-Mosaferah
13598,3229,6,النميص,Al-Names
13599,3073,6,كلب,Kalb
13600,6077,6,العرق,Al-Irq
13601,3264,6,ال الشتاء,Al Al-Shetaa
13602,3069,6,ثربه,Therba
13603,3083,6,القماقم,Al-Qamaqim
13604,3113,6,الذيبه,Al-Zeibah
13605,3276,6,ال حافظ (ال الجلد),Hijrah Al-Sayel and Al-Mostadhil
13606,3226,6,ام عطفه,Umm Atfah
13607,6098,6,ال عباس,Al Abbas
13608,6092,6,الهضبه,Al-Hadbah
13609,3071,6,عنقار,Anqar
13610,3121,6,بيت الحنون,Bayt Al-Hanun
13611,3234,6,محضه,Mahdah
13612,22446,6,كمب شركة العبودي (محطة كمب الشركة),Al-Abudy Company Camp (Company Camp Station)
13613,3046,6,ذا حباب,Za Hebab
13614,3079,6,النوله,Al-Nulah
13615,3254,6,المطاوقه,Al-Matawiqah
13616,3153,6,ال مجرى,Al Majra
13617,3227,6,الشفاء,Al Shafaa
13618,3076,6,النشمات,Al Heed
13619,6087,6,النمصه,Al-Namsah
13620,3284,6,السره,Al-Serah
13621,3093,6,الوهابه,Al Wahabah
13622,3181,6,ال بوضاوي,Al Bawdawy
13623,3112,6,ال لعمى,Al La'ma
13624,3051,6,المقبره,Al-Maqbarah
13625,3025,6,العتاب,Al-Etab
13626,3084,6,ام نقض,Umm Naqd
13627,3274,6,ال عبيس,Al Abis
13628,3136,6,ال قاسم,Al Qasim
13629,3026,6,حبره الجنوبيه,Habrah Al-Janubiyah
13630,3251,6,المثناه,Al Mathnah
13631,3130,6,ال مرزوق,Al Marzouq
13632,3241,6,ال سرار,Al-Serar
13633,3217,6,الحنكه,Al-Hankah
13634,3043,6,الثافره,Al-Thafrah
13635,6069,6,المسمع,Al-Masma'
13636,3167,6,ال حنيف,Al Hanif
13637,3206,6,سلف مساري,Salaf Masary
13638,3273,6,الوسط,Al Wasat
13639,3095,6,ال محاصر,Al-Mohasir
13640,3244,6,ال عواه,Al-Awah
13641,3215,6,الجمار,Al-Jmaar
13642,3238,6,مخطط العسران,Mukhatt Al-Asran
13643,3221,6,بنى الحوارى,Bni Al-Hawary
13644,3052,6,حمه,Hammah
13645,3194,6,الزاويه,Al-Zawyah
13646,3283,6,الجهمه,Al-Jahmah
13647,3139,6,ال قريش,Al Quraysh
13648,3089,6,الصنبور,Al Sonbur
13649,3048,6,وادي ناعم,Wadi Na'm
13650,3098,6,الربعه,Al-Rob'ah
13651,3175,6,الرس,Ar-Rass
13652,3038,6,ام رقعه,Umm raq'ah
13653,3131,6,ال سعيده,Al Sa'idah
13654,3287,6,مركز عين اللوي (العرقوب),Al-Arqub
13655,3090,6,العرف (العين),Al-Arf (Al-Ein)
13656,22447,6,الحبله (منتزه ترفيهي),Al-Hablah (Entertainment Park)
13657,3252,6,ال صعيب,Al-Sa'ib
13658,3029,6,حبره الشماليه,Habrah Al-Shamaliyah
13659,3067,6,الحصبه,Al-Hasbah
13660,3092,6,ال قنبه,Al-Qanbah
13661,3277,6,الحشي والقطعاء,Al-Heshy and Al-Qat'aa
13662,3190,6,العطف,Al Attf
13663,3232,6,الحضيره (حضر وادى بن نشوان),Al-Hadirah (Hadr Wadi bin Nashwan)
13664,3240,6,ال قير,Al Qeer
13665,3169,6,ال بوقفره,Al Buqafrah
13666,6058,6,آل حمرير,Al-Hamrir
13667,3108,6,ال سليمان,Al Solayman
13668,3180,6,ال مهمل,Al Mohmil
13669,3211,6,الحريقه,Al-Hariqah
13670,6086,6,سر ذياب,Ser Zyab
13671,3034,6,الواضح,Al-Wadeh
13672,6091,6,ال الطويل,Al Al-Tawil
13673,3044,6,ضموة جنب,Damwah Janb
13674,3218,6,المدب,Al-Madeb
13675,3119,6,الدبه (ال مقبل),Al-Debbah (Al Meqbil)
13676,3028,6,المحله,Al-Mahalah
13677,3235,6,نجد الحيد,Najd Al-Hied
13678,3231,6,ابوعوشزه,Abu Oshzah
13679,3271,6,الفرع ( جابر ال حراشي),Al Harashy
13680,3049,6,وادي ضبي,Wadi Daby
13681,3160,6,ال قريش,Al Quraysh
13682,3022,6,جلد,Jald
13683,3261,6,سبت بنى بشر,Sabt Bani Beshr
13684,3074,6,الفرشه,Al Farsha
13685,3097,6,القعم,Al-Qa'm
13686,3220,6,شعب السو ده,Shi'b Al-Sudah
13687,4181,6,الغول,Al Ghoul
13688,3266,6,مثاب,Mathab
13689,3177,6,الشرفه,Al-Shorfah
13690,6096,6,ال زهير,Al Zoheir
13691,3195,6,ال حـمود,Al-Hamud
13692,3085,6,الفايجه,Al-Fayjah
13693,22448,6,حاجب صقر (مثلث صقر),Hajib Saqr (Mothalath Saqr)
13694,6088,6,ال دلهم,Al Delhim
13695,3132,6,ال جليد,Al Jalid
13696,6085,6,ال غيلان,Al Ghilan
13697,3218,6,المنطاس,Al-Mentas
13698,3024,6,اسفل الوعره,Asfel Al-Wa'rah
13699,3094,6,ال سلمان واالحومه,Al-Salman and Al-Humah
13700,3127,6,وادى العمل زهير,Wadi Al-Amal Zohayr
13701,3072,6,خشم عنقار,Khasm Anqar
13702,3272,6,ال عاطف,Al Atif
13703,3189,6,ال عينه,Al-Einah
13704,3255,6,ال درويش,Al-Darwish
13705,3262,6,ال فرحان,Al Farhan
13706,3243,6,ال عذيبه,Al-Ozaybah
13707,3263,6,ال الظهر,Al Hafidh (Al Al-Jeld)
13708,3233,6,العرجه,Al-Arjah
13709,3106,6,الحصن,Al-Hesn
13710,3091,6,ال جلده (آل عايذ),Al-GJeldah (Al-Ayiz)
13711,3078,6,الروضه,Al Raudah
13712,3161,6,وادى خضار,Wadi Khedar
13713,3138,6,ال معوضه (وابو عزيزه),Al Me'wadah (Abu Azizah)
13714,22449,6,المشواق,Al-Meshwaq
13715,3224,6,مصبح,Misbih
13716,3088,6,الجرده,Al-Jerdah
13717,3247,6,مخطط ال بلحي,Mukhatat Al Belhy
13718,3148,6,ال جلال والحدباء العلياء,Al-jelal and Al-hadbaa (the upper)
13719,3010,10,غلف العليا والسفلى,Ghulf Aleulya Walsuflaa
13720,13625,10,حواء,Hawa
13721,13566,10,قهامو,Qahamu
13722,6038,6,الميين,Al-Mabin
13723,6039,6,صفحان,Safhan
13724,3096,6,ال مهروى,Al-Mahrawy
13725,6080,6,ال عدرج الجرو,Al Adraj Al-Jarw
13726,6078,6,ال مشهور,Al Maghhur
13727,6076,6,الضرس,Al-Dars
13728,6082,6,الخنق,Al Khanq
13729,6081,6,نجدالهجله,Najd Al-Hajlah
13730,6083,6,الحبقه,Al-Habqah
13731,6067,6,ال عمره,Al Omrah
13732,3157,6,سحيبان,Sahiban
13733,3152,6,آل جلده,Al Jeldah
13734,3150,6,ال محى,Al Mohie
13735,3149,6,جوف ال معمر ( الحضيره ),Al-Hadirah
13736,3151,6,الحدباء,Al Hadbaa
13737,3146,6,ضرب الضيق,Darb Al-Diq
13738,3144,6,الكوله وعلو الجوف,Al-Kulah
13739,3145,6,آل عزبه (الفردان),Al Ezbah (Al-fardan)
13740,3147,6,الركاب (اهل الحرث),Al-Rekab (Ahl Al-Harth)
13741,3209,6,العرقين,Alerqain
13742,6094,6,ال شبيرين,Al Shebrin
13743,6095,6,عراب وباديتها,Erab and its Badia
13744,3170,6,ال عامر,Al Amer
13745,3102,6,الحرامله,Al-Haramlah
13746,3101,6,آل الهتلان,Al Al-Hatlan
13747,3245,6,آل بي حبيب,Al Bi Habib
13748,3248,6,الحرقان,Al-Harqan
13749,3242,6,ال هميل,Al-Hamil
13750,3249,6,آل قراش,Al-Qerash
13751,3257,6,المحافيظ,Al Al-dhahir
13752,3214,6,وادى بشران,Wadi Bshran
13753,3134,6,ال صميع (بن عريج),Al Sami' (bin Arij)
13754,3137,6,ال جليد (البصره),Al Jalid (Al-Basrah)
13755,3135,6,ال نجيم,Al najim
13756,3126,6,ال عبود ( الجرو),Al Abud (Al-Jarw)
13757,3285,6,ال الخام وال لزرق,Al-Kham and Al Lzraq
13758,3265,6,شبيرمه,Shubayrimah
13759,3281,6,الجوبه,Al-Jawiyah
13760,3260,6,حماله,Hamalah
13761,3278,6,العرابه,Al-Arabah
13762,3275,6,ال طفيله وال شيبان,Al tofaylah and Al Shayban
13763,3269,6,ال مشرف,Al Meshrif
13764,3279,6,ال حليفه,Al-Halifah
13765,3267,6,درامه,Deramah
13766,3069,6,وادي بوان,Wadi Bawan
13767,3197,6,ال زارب,Al-Zareb
13768,3198,6,ال حابي,Al-Habi
13769,3201,6,ال مانع,Al mani'
13770,3202,6,زهره بني بشر,Zahrah Bni Beshr
13771,3204,6,خراص,Kheras
13772,3176,6,العقيقه,Al-Aqiqah
13773,3183,6,الصبيغاء,Al-Sobayghaa
13774,3182,6,ال حجل,Al Hijl
13775,3207,6,مسحاء,Mashaa
13776,3118,6,الفقاعيس,Al-Faqa'is
13777,3186,6,المسحاء (الغمرة),Al-Mashaa (Al-Ghamrah)
13778,3184,6,العنب,Al-Enab
13779,3203,6,الرقة,Al-Raqah
13780,3187,6,العقاره,Al-Aqarah
13781,3191,6,الشرجه,Al-Sharjah
13782,3163,6,ال مالح,Al Malih
13783,3164,6,ال عثمان وال فايع,Al Othamn (Al fayi')
13784,3036,6,سائل الاعلى,Sael Al-A'la
13785,3031,6,موحاء,Mohaa
13786,3035,6,سبله,Sablah
13787,3037,6,ام عدن,Umm Adn
13788,3053,6,رحب,Rahb
13789,3054,6,معشاش,Mi'shash
13790,3017,6,اللحجه (اليمنى),Allahjah (Al-Yomna)
13791,3064,6,وادي راحه,Wadi Rahah
13792,3068,6,او باخ,Awbakh
13793,3014,6,شوحط,Shuhat
13794,3081,6,ضموة ذبح,Damwah Zebh
13795,3080,6,الضربة,Al-Darbah
13796,3056,6,وادي العوص,Wadi Al-Aws
13797,2993,10,المعقر,Al Muqaar
13798,3032,6,حميات,Homyaat
13799,3033,6,تيس,Tis
13800,3027,6,الحيمه,Al-Himah
13801,3030,6,ام قمع (القمع),Umm Qom' (Al-Qom')
13802,6075,6,ال ناطش (ال هتلان),Al natish (Al Hetlan)
13803,3178,6,عين الملحاء,Ein Al-Malhaa
13804,3208,6,الصبر,Al-Sabr
13805,3185,6,العشه,Al-Oshah
13806,3155,6,آل الربايع,Al Al-Reba'
13807,8408,6,شعب المروه,Shaeb Almuruh
13808,8413,6,الخطان (الغراه),Alkhutan (Alghrah)
13809,8364,6,السنان,Alsanan
13810,8233,6,المزبوره,Almazburuh
13811,8360,6,حمات,Hammat
13812,8208,6,ال مــروان,Al Marawan
13813,8197,6,مروح,Muruh
13814,8443,6,الشاجن,Alshaajin
13815,7447,6,الشديده,Alshadiduh
13816,8189,6,وادى ثعيب,Wa'Adaa Thaeib
13817,8304,6,المعترضه,Almuetaraduh
13818,8198,6,حقو بن جوده,Huqu Bin Judah
13819,8316,6,مخشوشه,Makhshushh
13820,8471,6,الوضحين,Alwadihin
13821,8380,6,الحدبه,Alhadabuh
13822,7449,6,ال عايض,Al Eayd
13823,8465,6,شعب اخفه,Shaeb Akhfah
13824,8401,6,قفيله,Qfylh
13825,7431,6,علوان,Eilwan
13826,8131,6,مجرنه,Mujrinuh
13827,8358,6,حذان (غار عضمن),Hadhan (Ghar Eadmun)
13828,8405,6,المقاطر,Almaqatir
13829,8274,6,حقو صعبان,Haqu Sueban
13830,8201,6,الطارفه,Alttarifuh
13831,8149,6,الجماء والفطيمه,Aljama' Walfatimuh
13832,8312,6,الحبيل,Alhabil
13833,7440,6,الوجده,Alwajduh
13834,7426,6,المقوس,Almaqus
13835,8396,6,منصاب,Minsab
13836,8603,6,الدخول الاعلى والاسفل,Aldukhul Al'Aelaa Walasfil
13837,8300,6,الخربان الاسفل,Alkhurban Al'Asfal
13838,8383,6,المحثل,Almuhathil
13839,8129,6,الحمراء,Alhamra'
13840,8407,6,اللج,Allaj
13841,8266,6,ثلوث المنظر,Thuluth Almandhar
13842,8190,6,المحاثه,Almahatah
13843,8130,6,المرتمض,Almurtamad
13844,8157,6,القلب,Alqalb
13845,8373,6,القنعات,Alqaneat
13846,8285,6,عرف,Eurif
13847,8418,6,المحال,Almihal
13848,8434,6,الوجرا,Alwijra
13849,8153,6,الحصنين,Alhisinin
13850,7429,6,المخصر,Almukhasar
13851,8229,6,الحمض,Alhamd
13852,8214,6,المدوره,Almudawruh
13853,8132,6,مسعى,Maseaa
13854,8318,6,البحريه,Albihrayuh
13855,8453,6,الضبر,Aldabar
13856,8268,6,الحقو,Alhuquw
13857,8094,6,بن عطيفه,Bin Eatifih
13858,8347,6,ام رساء والعينه,Umm Rasa' Waleaynah
13859,8370,6,السده,Alsaduh
13860,8362,6,هده,Hadah
13861,8585,6,جمعه ربيعه,Jameah Rabyeuh
13862,8345,6,المحضر,Almuhdar
13863,8595,6,جندله,Jundulah
13864,8207,6,شعب عضاهى,Shaeb Eadahaa
13865,8374,6,محمر,Muhamar
13866,8193,6,عاطف,Eatif
13867,8111,6,المسمور,Almasmur
13868,7443,6,الدش,Aldushu
13869,8410,6,المقوعات,Almuqawaeat
13870,8206,6,الجربوع,Aljarbue
13871,8315,6,شعب ام سد,Shaeb Umm Sada
13872,8437,6,الفرعه,Alfireuh
13873,8234,6,الحداب ( عنيكر),Alhadab ( Eanikr)
13874,8299,6,الخربان الاعلى,Alkhurban Al'Aelaa
13875,8390,6,حضن صيده,Hadn Siduh
13876,7435,6,العينه,Aleaynah
13877,8136,6,الكاربه,Alkaribuh
13878,7444,6,تريبه الشرقيه,Turibuh Alsharaqiuh
13879,8475,6,المرسال,Almirsal
13880,8376,6,الوصيل,Alwasil
13881,8598,6,الحجفار,Alhajfar
13882,7427,6,المخاضه,Almakhaduh
13883,8308,6,السفله,Alsafaluh
13884,8367,6,الحفيه,Alhafih
13885,8497,6,الفصيله,Alfasiluh
13886,8211,6,القهباء,Alquhaba'
13887,8351,6,الجرب,Aljarab
13888,8288,6,الضلعه,Aldalaeuh
13889,8441,6,المربع,Almurabae
13890,8430,6,ظهار المصلى (القهبه),Dhahar Almaslaa (Alqahbuh)
13891,8496,6,الفزرا,Alfizra
13892,8284,6,غوافل,Ghawafil
13893,8272,6,سد بالحوته,Sada Bialhuatih
13894,8218,6,الكديفه,Alkadifuh
13895,8331,6,المترازات,Almutarazat
13896,8339,6,الرهوه (الثبت),Alruhuh (Althbta)
13897,8596,6,القفيل,Alqafil
13898,8381,6,الظهرات,Al Dhaharat
13899,8416,6,العنقه (القلباء),Aleinquh (Alqlba')
13900,8151,6,العسف,Aleusf
13901,8127,6,السوداء,Alsawda'
13902,8329,6,مهجاج,Muhjaj
13903,8280,6,ام خلفه,Umm Khalfih
13904,8205,6,القويد,Alqawayd
13905,8389,6,البيضاء,Albayda'
13906,8298,6,الخانقة,Alkhaniqa
13907,8439,6,الدشه,Aldushuh
13908,8350,6,الحسلين,Alhasalayn
13909,8377,6,الرجمه,Alrajamuh
13910,8282,6,الفجور,Alfujur
13911,7428,6,المفرق,Almafraq
13912,7430,6,الدرج,Aldaraj
13913,8148,6,الحباطه,Alhibatuh
13914,8509,6,القزعه,Al Qaz'a
13915,8404,6,القطعات,Alqataeat
13916,8230,6,كندى والاثاني,Kandaa Walathany
13917,8327,6,ابديعه,Abdieah
13918,8278,6,الكيلة (الحصاحص),Alkila (Alhasahs)
13919,7433,6,الراحه,Alraahuh
13920,7425,6,العربه,Alearabuh
13921,8191,6,الساده,Alssaduh
13922,8112,6,شعب علوان,Shaeb Eilwan
13923,8306,6,الردحه,Alradahuh
13924,8428,6,خلفه المرباح,Khalfih Almirbah
13925,8322,6,البعضاء,Albaeda'
13926,22451,6,مثلث المجارده,Muthalath Almajaridih
13927,8273,6,ام قفيل,Umm Qafil
13928,8269,6,عرق شكوه,Erq Shukuh
13929,8194,6,حقو العبيد والشرف,Haqu Aleubayd Walsharf
13930,8448,6,الباطن,Albatn
13931,8305,6,المدرم,Almudaram
13932,8295,6,ام نقعه,Umm Naqeuh
13933,8388,6,فيض المخبر,Fayad Almukhbir
13934,8227,6,قرن مخلد,Qarn Mukhalad
13935,8461,6,القفيله,Alqafiluh
13936,8456,6,المتعه,Almutaeuh
13937,8196,6,حدبه الحفنه,Hadabuh Alhafnuh
13938,8454,6,الضبير,Aldabir
13939,8270,6,قرن حمده,Qarn Hamdh
13940,8267,6,دوقه,Dawqah
13941,8365,6,الشعبه,Alshaebuh
13942,8459,6,المروه,Almuruwh
13943,8275,6,قشبه,Qashbah
13944,7437,6,الرابخ,Alrrabikh
13945,8133,6,الباشه,Albashuh
13946,7432,6,المنزل,Almanzil
13947,8369,6,البارك,Albark
13948,8467,6,سياله,Sialuh
13949,8387,6,الحدباء,Alhadba'
13950,8146,6,الاخدع,Alakhde
13951,8455,6,وادي المزاخ,Wadi Almazakh
13952,8438,6,ظهره الحصن,Dhahrih Alhasn
13953,7446,6,الشقره,Alshaqruh
13954,8494,6,ملواه,Malwah
13955,8372,6,الظهره,Al Dhahruh
13956,8587,6,ام حبيل,Umm Habil
13957,8155,6,المبنى,Almabnaa
13958,8591,6,القرن الاسود,Alqarn Al'Aswad
13959,8371,6,الصريف,Alsarif
13960,8386,6,المتنه,Almatnuh
13961,8382,6,الشطوه,Alshutuh
13962,8482,6,القشيشي,Alqshyshi
13963,8271,6,الشعبين,Alshaebayn
13964,8297,6,المقاضي,Almaqadi
13965,8279,6,ام طوال,Umm Tawal
13966,7434,6,الردم,Alradm
13967,8504,6,بتير,Batir
13968,8436,6,الضرس,Aldaras
13969,8287,6,ام عدينه,Umm Eadinh
13970,8277,6,ام ريع,Umm Raye
13971,8378,6,الحضن,Alhudan
13972,7436,6,الغرابه,Algharabuh
13973,8138,6,ابى العشر,Aba Aleashr
13974,8341,6,المثل,Almathalu
13975,8283,6,ام دغر,Umm Daghar
13976,8109,6,العيريه (المعيريه),Aleiriuh (Almaeirih)
13977,8328,6,أم قوبرة,Umm Qawbira
13978,8493,6,وادى هيام,Wa'Adaa Hiam
13979,8444,6,شعب الدويمه,Shaeb Aldawimuh
13980,8281,6,عمساء,Eamsa'
13981,8368,6,سلاته,Salatuh
13982,8093,6,الجب,Aljubu
13983,8406,6,الخشيباء,Alkhashiba'
13984,8137,6,شعب الحلف,Shaeb Alhilf
13985,8154,6,الظهره,Al Dhahruh
13986,8152,6,فقعه,Faqaeah
13987,8353,6,الصدره,Alsadruh
13988,8433,6,المروه,Almuruwh
13989,8320,6,حبيل معدى,Habil Maedaa
13990,8359,6,ام انحابه,Umm Ainhabah
13991,8209,6,الحبيل,Alhabil
13992,8348,6,ام طباق,Umm Tabaq
13993,8384,6,الغصه (محساك),Alghasuh (Mhasak)
13994,8286,6,المروى,Almarwaa
13995,8403,6,الصومل,Alsuwmil
13996,8330,6,المنزل,Almanzil
13997,8452,6,وادى سهول,Wa'Adaa Suhul
13998,8458,6,وادى سيال,Wa'Adaa Sayal
13999,8435,6,الشرقي,Alsharqi
14000,8356,6,السر,Alsiru
14001,8592,6,الوعيره,Alwaeiruh
14002,8481,6,شعب السلم,Shaeb Alsilm
14003,8203,6,المجمعه ( الجماعه),Almujmaeuh ( Aljimaeuh)
14004,8508,6,الوشع,Al-Wash'
14005,8202,6,المخصر (شعب عويد),Almukhasir (Sheab Euayd)
14006,8338,6,ام عطف,Umm Eataf
14007,8363,6,ام ذخره,Umm Dhakharah
14008,8366,6,المرداء,Almirda'
14009,8593,6,غريب والمعشى,Ghurayb Walmaeshaa
14010,8446,6,الضباع,Aldibae
14011,8379,6,الرصعه (ال حلوه),Alraseuh (Al Haluha)
14012,8477,6,السليم,Alsalim
14013,8417,6,القرن,Alqarn
14014,8150,6,الشجاء,Alshija'
14015,8468,6,المهيد,Almuhid
14016,8605,6,المرخه,Almarakhuh
14017,8466,6,شعب حلفن,Shaeb Hilfan
14018,8352,6,الجاره,Aljaruh
14019,8354,6,ام صعيد,Umm Saeid
14020,8361,6,العابدين,Aleabidin
14021,8344,6,ذم قره,Dhum Qarah
14022,8337,6,ام موجح,Umm Mujah
14023,8336,6,ام شفاء,Umm Shifa'
14024,8301,6,النتره,Alnatruh
14025,8314,6,الطبقات,Altabaqat
14026,8313,6,الفصمه,Alfasamuh
14027,8309,6,المروه,Almuruwh
14028,8307,6,المنزل,Almanzil
14029,8334,6,وقفه,Waqfah
14030,8292,6,شعب جحيش,Shaeb Jahish
14031,8294,6,دروب القعدان,Durub Alqaedan
14032,8505,6,الملوه,Al-Malwah
14033,8506,6,راعى مبرايه,Ra'y Mibrayah
14034,8507,6,شرفه العلي,Shorfah Al-Aly
14035,8440,6,هيزعه,Hayzaeah
14036,22452,6,كمب العيوني,Camp Aleuyunii
14037,8588,6,قرن الفطيح,Qarn Alfatih
14038,8589,6,المروه,Almuruwh
14039,8601,6,الدويمه,Aldawaymuh
14040,8599,6,جوف النبع,Juf Alnabae
14041,8597,6,وادى جوفله,Wa'Adaa Jawflah
14042,8586,6,وادى رشاه,Wa'Adaa Rashshah
14043,8604,6,الملحه,Almalahuh
14044,8602,6,وادى صيفر,Wa'Adaa Syfr
14045,8445,6,وادى قحفه,Wa'Adaa Qahfuh
14046,8457,6,وادى بارق,Wa'Adaa Bariq
14047,8460,6,الهيجه,Alhayjuh
14048,8192,6,حداب مشرف,Hadab Musharaf
14049,8220,6,الحقو,Alhuquw
14050,8502,6,شعيب نغيماء,Sho'ayb Naghimaa
14051,8503,6,الجميرا والسبك,Al-Jemira and Al-Sabk
14052,8512,6,وادى نغما,Wadi Naghman
14053,8478,6,شعب الحويض,Shaeb Alhawayd
14054,8485,6,وادى القضيه,Wa'Adaa Alqadih
14055,8483,6,الحفايل,Alhafayil
14056,8484,6,الحمايل,Alhamayil
14057,8487,6,الظليف,Al Dhalif
14058,8492,6,الدوبلى,Alduwbalaa
14059,8476,6,شعب حماره,Shaeb Hamarah
14060,8474,6,المقعاء,Almuqea'
14061,8472,6,القذل,Alqadhl
14062,8473,6,كاربه,Karbh
14063,8469,6,وادى شيع,Wa'Adaa Shiae
14064,8398,6,الابيض,Al'Abyad
14065,8399,6,الثوع,Althawe
14066,8402,6,الداره,Aldaaruh
14067,8412,6,البحور,Albuhur
14068,8414,6,الصفح,Alsafh
14069,8415,6,الضبر,Aldabar
14070,8425,6,العارضه,Aleariduh
14071,8422,6,الحشاه,Alhishah
14072,8411,6,ام غبرات,Umm Ghabarat
14073,8409,6,الدغره,Aldaghruh
14074,8528,6,الحدبه ( رهوة الحدبه),Al-Hadbah(Rahwah Al-Hadbah)
14075,8442,6,حديده,Hadiduh
14076,8323,6,الحمراء,Alhamra'
14077,8325,6,ام صومعه,Umm Sawmaeuh
14078,8324,6,عمقه,Eamaqah
14079,8134,6,الضبره (الحبيل),Aldabruh (Alhabil)
14080,8385,6,الحدبور,Alhadbur
14081,8195,6,وادى بن مقيه,Wa'Adaa Bin Maqih
14082,8199,6,الشعبه,Alshaebuh
14083,8200,6,قرن سحر,Qarn Sihr
14084,8463,6,غليفه الجنوبيه,Ghalifuh Aljanubiuh
14085,8464,6,الميلس,Almilis
14086,8491,6,الغمر,Alghamar
14087,8600,6,النشيم,Alnashim
14088,8590,6,جندله ال سالم,Junduluh Al Salim
14089,8447,6,خلصه نصبه,Khalasah Nasbuh
14090,8449,6,ساحل نصبه,Sahil Nasbah
14091,8254,6,الحفر,Alhafr
14092,8128,6,العنقاء,Aleanqa'
14093,8321,6,الحرائق,Alharayiq
14094,22453,6,كمب شركه المثلث,Almathlath Company Camp
14095,8429,6,مجمع الأخوين,Al'Akhawayn Group
14096,8517,6,ظهره العرصه (العرصه),Dhahrah Al-'Arsah(Al-'Arsah)
14097,8300,6,كهلان,Kahlan
14098,8217,6,الغيوار,Alghaywar
14099,8135,6,الفرعه,Alfireuh
14100,8395,6,محضان (الاعلى والاسفل),Mhdan (Alaela Walasfal)
14101,8210,6,خرزات ( حقو متروى),Kharazat ( Haquun Mutarawaa)
14102,7450,6,المارد,Almarid
14103,8450,6,خلوفه,Khulufuh
14104,8400,6,السلبات,Alsalabat
14105,8311,6,المقلي,Almaqali
14106,8500,6,الصلبة,Al-Salbah
14107,8317,6,الثوده (مكيله),Althawduh (Mkilah)
14108,8296,6,المطابق,Almatabiq
14109,8470,6,الفايج,Alfayij
14110,7442,6,ام دبعه ( حشه ام نخله),Umm Dabaeuh ( Hashuh Umm Nakhlh)
14111,8431,6,سد عامر,Sadi Eamir
14112,10646,6,العوده (ال سعيد),Al-Odah (Al Saed)
14113,10994,6,الشرفه,Al-Shorfah
14114,10757,6,ظلمه,Al-Dhahir
14115,9777,6,وادي مطيرة,Wadi matirah
14116,10893,6,الردم,Al Radm
14117,10677,6,الحذرور,Al-Hazrur
